Delivery_person_Age,Delivery_person_Ratings,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,delivery_time_mins,weather_clean,distance_km,order_hour,pickup_hour,pickup_delay_minutes
32,4.9,Medium,1,Drinks,scooter,1,No,Metropolitian,31,Fog,20.18,18,18,5
27,4.4,Jam,0,Buffet,motorcycle,1,No,Metropolitian,37,Windy,20.18,20,20,5
34,4.0,Jam,0,Buffet,motorcycle,3,No,Semi-Urban,53,Sandstorms,12.42,21,21,5
35,5.0,Low,0,Meal,motorcycle,1,No,Metropolitian,21,Fog,3.11,11,11,10
34,4.8,Jam,2,Buffet,electric_scooter,0,No,Metropolitian,30,Windy,7.76,21,21,5
32,4.2,Low,0,Snack,motorcycle,0,No,Metropolitian,20,Stormy,3.11,9,9,5
23,5.0,Low,2,Buffet,scooter,1,No,Urban,28,Cloudy,12.42,0,0,15
35,4.9,Medium,2,Drinks,scooter,0,No,Metropolitian,17,Sunny,4.66,17,18,5
30,4.6,Medium,2,Meal,motorcycle,0,No,Urban,21,Sunny,4.66,18,18,15
30,4.2,Jam,1,Drinks,motorcycle,1,No,Metropolitian,39,Cloudy,7.76,21,21,10
37,5.0,Medium,0,Drinks,motorcycle,1,No,Metropolitian,31,Fog,9.32,17,17,15
21,4.5,Medium,0,Buffet,motorcycle,0,No,Urban,10,Sandstorms,7.76,17,17,5
20,4.8,Medium,0,Meal,motorcycle,0,No,Metropolitian,18,Windy,7.76,17,18,15
38,4.9,Medium,2,Meal,motorcycle,1,No,Urban,28,Windy,6.21,15,15,5
30,4.7,High,2,Snack,scooter,0,No,Metropolitian,22,Sunny,6.21,12,12,5
29,5.0,Medium,2,Buffet,scooter,0,No,Metropolitian,25,Windy,9.31,17,17,10
23,4.8,High,0,Buffet,motorcycle,1,No,Metropolitian,16,Sandstorms,6.21,12,12,5
28,4.6,Medium,2,Buffet,electric_scooter,1,No,Metropolitian,21,Sandstorms,9.32,17,17,10
25,4.9,Medium,1,Drinks,motorcycle,0,No,Metropolitian,22,Stormy,17.08,17,17,5
30,5.0,Medium,0,Drinks,motorcycle,1,No,Metropolitian,37,Sunny,13.97,18,19,15
38,3.9,Low,2,Meal,scooter,0,No,Metropolitian,32,Cloudy,12.42,23,23,15
22,4.9,Low,0,Drinks,motorcycle,0,No,Urban,16,Cloudy,1.55,8,8,5
22,4.8,Low,1,Snack,scooter,1,No,Urban,11,Sandstorms,3.11,8,8,15
29,4.9,Jam,1,Snack,scooter,0,No,Metropolitian,21,Stormy,13.97,20,20,5
28,4.6,Low,2,Snack,motorcycle,1,No,Urban,10,Windy,4.66,23,23,10
21,5.0,Jam,2,Drinks,motorcycle,0,No,Urban,17,Windy,17.08,21,21,5
30,4.4,High,2,Meal,electric_scooter,1,No,Metropolitian,33,Cloudy,6.21,14,14,15
20,4.7,Jam,1,Meal,scooter,1,No,Metropolitian,21,Sandstorms,9.32,21,21,10
38,5.0,Low,0,Drinks,motorcycle,1,No,Metropolitian,24,Windy,13.97,22,22,5
34,4.7,Jam,0,Drinks,motorcycle,1,No,Metropolitian,39,Stormy,7.76,21,22,5
35,3.8,Jam,1,Meal,scooter,1,No,Metropolitian,40,Stormy,13.97,19,19,5
31,4.3,Jam,2,Meal,scooter,1,No,Metropolitian,40,Cloudy,20.18,21,22,5
28,4.6,Medium,2,Meal,motorcycle,1,No,Urban,28,Windy,7.76,18,18,5
37,5.0,Low,0,Buffet,motorcycle,1,No,Metropolitian,20,Windy,13.97,23,23,10
20,4.5,Low,0,Buffet,motorcycle,1,No,Metropolitian,10,Sunny,1.55,10,10,15
21,4.7,Jam,1,Drinks,motorcycle,1,No,Metropolitian,22,Stormy,17.08,21,21,5
21,4.3,Low,0,Snack,motorcycle,1,No,Metropolitian,20,Windy,1.55,10,10,15
38,4.8,Low,0,Snack,motorcycle,1,No,Urban,26,Fog,1.55,8,8,10
32,4.7,Jam,2,Drinks,scooter,1,No,Urban,19,Sunny,10.87,19,19,5
33,4.9,Medium,1,Buffet,motorcycle,1,No,Metropolitian,43,Fog,20.18,17,17,10
37,4.8,Low,0,Meal,motorcycle,0,No,Metropolitian,28,Windy,17.08,23,23,10
35,4.9,Jam,1,Snack,scooter,2,No,Metropolitian,37,Cloudy,20.18,19,19,10
20,4.5,Low,1,Meal,scooter,0,No,Metropolitian,16,Stormy,3.11,9,9,5
26,5.0,High,2,Buffet,scooter,0,No,Metropolitian,13,Windy,1.55,12,12,15
31,4.7,Low,2,Meal,scooter,1,No,Metropolitian,16,Cloudy,7.76,23,23,10
27,4.8,Low,2,Snack,scooter,0,No,Metropolitian,15,Fog,1.55,9,9,10
22,4.8,Low,2,Snack,electric_scooter,1,No,Metropolitian,11,Cloudy,1.55,8,8,15
27,4.1,Jam,1,Snack,scooter,1,No,Metropolitian,37,Fog,17.08,20,20,15
26,4.9,Jam,2,Drinks,motorcycle,1,No,Metropolitian,32,Fog,9.31,21,22,5
25,4.8,Jam,0,Buffet,motorcycle,1,No,Metropolitian,37,Sandstorms,12.42,19,20,15
32,4.8,Low,2,Buffet,electric_scooter,1,No,Metropolitian,26,Fog,20.18,22,22,10
38,4.1,Low,2,Snack,motorcycle,1,No,Metropolitian,36,Fog,20.18,23,23,5
23,4.4,Medium,0,Snack,motorcycle,1,No,Metropolitian,37,Stormy,20.18,17,17,5
21,5.0,Jam,1,Meal,scooter,0,No,Metropolitian,17,Sunny,12.42,20,21,10
25,5.0,Jam,1,Buffet,scooter,1,No,Metropolitian,34,Cloudy,10.87,20,20,10
34,4.4,Jam,2,Drinks,electric_scooter,1,No,Metropolitian,31,Sunny,12.42,19,19,15
27,5.0,Jam,1,Buffet,scooter,0,No,Metropolitian,16,Sandstorms,20.18,20,21,15
34,4.0,Low,0,Buffet,motorcycle,1,No,Metropolitian,29,Stormy,3.11,8,8,15
20,4.8,Jam,0,Meal,motorcycle,1,No,Metropolitian,26,Stormy,13.97,21,21,10
32,4.9,Low,1,Snack,scooter,0,No,Metropolitian,16,Sunny,10.87,23,23,5
22,4.2,Low,0,Drinks,motorcycle,1,No,Metropolitian,24,Sandstorms,4.66,23,23,5
33,4.6,Jam,0,Snack,motorcycle,1,No,Urban,47,Cloudy,13.97,21,21,15
34,4.8,Medium,0,Meal,motorcycle,1,No,Metropolitian,35,Stormy,4.66,18,18,10
31,4.6,Jam,2,Snack,motorcycle,1,No,Metropolitian,30,Stormy,4.66,20,20,10
21,4.9,Medium,2,Buffet,motorcycle,1,No,Metropolitian,18,Fog,9.31,18,18,10
25,4.8,Jam,2,Snack,electric_scooter,1,No,Urban,23,Sandstorms,9.32,21,21,10
24,4.9,Low,1,Meal,motorcycle,1,No,Metropolitian,20,Sunny,4.66,22,22,5
20,3.8,High,0,Buffet,motorcycle,2,No,Metropolitian,40,Sunny,3.11,11,12,10
37,4.7,Medium,1,Snack,motorcycle,0,No,Urban,18,Sunny,9.32,18,18,10
30,4.6,Low,0,Snack,motorcycle,1,No,Metropolitian,21,Sunny,12.42,23,0,-1430
30,4.9,Medium,1,Meal,motorcycle,1,No,Metropolitian,23,Stormy,12.42,17,17,15
33,4.3,Medium,1,Buffet,scooter,1,No,Metropolitian,33,Stormy,4.66,18,18,5
23,4.4,Jam,1,Buffet,motorcycle,1,No,Metropolitian,41,Cloudy,17.08,20,20,10
35,4.2,Medium,1,Snack,scooter,2,No,Metropolitian,38,Fog,12.42,18,18,15
31,4.6,Jam,2,Drinks,scooter,1,No,Urban,27,Cloudy,9.32,20,20,5
34,4.8,Jam,2,Drinks,motorcycle,1,No,Metropolitian,31,Windy,9.32,19,19,15
25,4.6,Jam,1,Drinks,scooter,1,No,Metropolitian,16,Sandstorms,12.42,20,20,10
20,4.3,Jam,0,Drinks,motorcycle,1,No,Metropolitian,35,Sandstorms,17.08,21,21,10
31,4.7,Jam,2,Meal,scooter,1,Yes,Metropolitian,47,Cloudy,13.97,20,20,10
26,4.5,High,2,Meal,scooter,1,No,Metropolitian,23,Stormy,6.21,13,14,10
28,4.8,Medium,1,Snack,motorcycle,1,No,Metropolitian,17,Windy,12.42,17,17,15
37,4.6,High,1,Snack,scooter,1,No,Metropolitian,25,Cloudy,1.55,11,11,15
38,4.1,Jam,2,Buffet,scooter,1,No,Metropolitian,39,Windy,12.42,19,19,5
34,3.5,Medium,2,Meal,electric_scooter,0,No,Metropolitian,35,Stormy,17.07,18,18,15
20,4.9,Jam,0,Buffet,motorcycle,1,No,Metropolitian,25,Sandstorms,9.31,22,22,5
22,4.6,Low,1,Buffet,scooter,0,No,Metropolitian,19,Sandstorms,9.32,22,23,15
27,2.7,Low,2,Drinks,scooter,1,No,Metropolitian,33,Sunny,13.97,23,23,10
32,4.9,Low,1,Buffet,scooter,1,No,Metropolitian,29,Windy,3.11,10,11,15
23,4.3,Jam,2,Drinks,scooter,2,No,Metropolitian,40,Cloudy,12.42,20,20,5
36,4.9,Low,2,Buffet,scooter,0,No,Metropolitian,21,Sandstorms,1.55,8,9,15
21,4.9,Low,0,Snack,motorcycle,0,No,Urban,21,Windy,17.08,22,22,15
20,4.7,Medium,0,Snack,motorcycle,1,No,Metropolitian,23,Cloudy,6.21,15,15,5
28,4.2,Jam,2,Meal,scooter,1,No,Metropolitian,33,Cloudy,7.76,19,19,10
39,4.9,Low,1,Meal,motorcycle,0,No,Urban,16,Cloudy,7.76,23,23,10
31,4.8,Medium,0,Meal,motorcycle,1,No,Metropolitian,26,Sunny,9.32,17,17,5
29,4.7,Medium,0,Meal,motorcycle,1,No,Metropolitian,33,Windy,20.18,17,17,10
35,4.4,Medium,0,Meal,motorcycle,2,No,Metropolitian,41,Sandstorms,10.87,18,19,15
20,5.0,Low,1,Snack,scooter,0,No,Metropolitian,13,Sandstorms,20.18,23,0,-1430
35,4.5,Low,1,Snack,motorcycle,1,No,Urban,29,Windy,3.11,8,8,10
25,5.0,Low,2,Drinks,scooter,0,No,Metropolitian,16,Sunny,4.66,0,0,15
25,4.9,High,0,Buffet,motorcycle,1,No,Urban,16,Stormy,6.21,12,12,10
34,4.7,Jam,1,Buffet,motorcycle,0,No,Metropolitian,31,Fog,7.76,19,19,5
32,3.9,Jam,1,Meal,scooter,2,No,Metropolitian,39,Stormy,20.18,21,21,15
34,4.2,Medium,0,Buffet,motorcycle,1,No,Urban,35,Windy,4.66,18,18,5
27,4.7,Medium,1,Drinks,scooter,1,No,Metropolitian,17,Sunny,10.87,18,18,5
23,4.9,Medium,2,Drinks,scooter,1,No,Metropolitian,16,Cloudy,6.21,17,17,5
36,4.9,Low,0,Meal,motorcycle,1,No,Metropolitian,23,Fog,9.32,23,23,15
28,4.6,Jam,0,Drinks,motorcycle,1,No,Metropolitian,31,Windy,17.08,19,19,5
25,4.0,Medium,0,Meal,motorcycle,1,No,Metropolitian,38,Windy,10.87,17,17,15
29,4.1,Jam,1,Meal,motorcycle,0,No,Metropolitian,34,Cloudy,13.97,19,19,15
33,3.8,Jam,1,Drinks,motorcycle,0,No,Metropolitian,34,Stormy,12.42,19,19,10
32,4.6,Low,1,Meal,motorcycle,0,No,Metropolitian,26,Windy,3.11,9,9,15
31,4.6,Jam,0,Drinks,motorcycle,1,No,Urban,39,Windy,4.66,21,22,15
25,4.8,Low,1,Snack,motorcycle,1,No,Metropolitian,14,Windy,9.31,23,0,-1435
21,4.6,Low,0,Buffet,motorcycle,1,No,Metropolitian,20,Cloudy,4.66,22,22,5
28,4.7,Low,2,Meal,electric_scooter,0,No,Urban,20,Sunny,1.55,8,8,10
32,4.2,Low,0,Meal,motorcycle,1,No,Metropolitian,31,Stormy,4.66,23,0,-1430
25,4.6,High,0,Meal,motorcycle,1,No,Metropolitian,27,Stormy,3.11,11,11,5
35,3.8,Medium,2,Drinks,scooter,1,No,Metropolitian,36,Sandstorms,13.97,18,19,15
35,4.6,Medium,2,Snack,motorcycle,1,No,Metropolitian,25,Sandstorms,7.76,17,18,5
30,4.7,Medium,1,Buffet,scooter,0,No,Metropolitian,26,Sandstorms,9.31,18,18,10
35,4.7,Low,2,Drinks,electric_scooter,1,No,Metropolitian,17,Cloudy,3.11,8,9,5
35,4.4,Jam,1,Meal,scooter,1,No,Metropolitian,37,Sandstorms,12.42,20,21,15
38,4.7,Jam,1,Meal,scooter,0,No,Metropolitian,19,Sunny,13.97,21,21,15
28,4.7,High,1,Meal,scooter,1,No,Metropolitian,20,Fog,3.11,11,11,10
29,4.5,Low,1,Drinks,motorcycle,0,No,Urban,18,Sandstorms,1.55,9,9,10
25,4.9,Low,0,Meal,motorcycle,1,No,Metropolitian,23,Sunny,12.42,22,22,5
20,4.8,Medium,2,Snack,scooter,1,No,Metropolitian,11,Sunny,13.97,18,18,10
29,4.9,Jam,0,Snack,motorcycle,1,No,Metropolitian,25,Sandstorms,13.97,20,20,5
27,4.8,Jam,2,Buffet,electric_scooter,0,No,Metropolitian,27,Windy,17.08,20,21,15
39,4.8,Low,0,Meal,motorcycle,1,No,Urban,24,Sunny,1.55,9,9,5
23,4.9,Low,0,Buffet,motorcycle,1,No,Metropolitian,23,Windy,17.08,23,23,15
33,4.8,Medium,1,Buffet,motorcycle,2,No,Metropolitian,36,Fog,10.87,17,17,5
31,4.9,Jam,2,Meal,scooter,0,No,Metropolitian,30,Sandstorms,7.76,21,21,5
39,5.0,Jam,1,Meal,motorcycle,1,No,Metropolitian,18,Sunny,9.32,20,20,15
36,4.7,Jam,2,Buffet,electric_scooter,0,No,Metropolitian,24,Sunny,20.18,19,19,10
37,4.6,Jam,2,Meal,motorcycle,1,No,Metropolitian,29,Stormy,4.66,19,19,5
39,4.6,Low,1,Snack,scooter,1,No,Metropolitian,29,Cloudy,12.42,23,23,10
38,4.7,Medium,1,Snack,motorcycle,1,No,Urban,20,Sunny,7.76,18,18,15
23,4.0,Low,0,Meal,motorcycle,0,No,Metropolitian,29,Sandstorms,4.66,23,23,5
20,4.6,Low,0,Drinks,motorcycle,1,No,Metropolitian,23,Fog,17.08,22,22,10
36,4.8,Jam,2,Snack,electric_scooter,1,No,Metropolitian,39,Fog,12.42,19,19,10
22,4.6,Low,2,Drinks,motorcycle,1,No,Urban,18,Stormy,12.42,22,22,15
24,4.5,Low,1,Drinks,scooter,1,No,Metropolitian,16,Stormy,7.76,23,23,15
24,4.9,Jam,2,Snack,scooter,0,No,Metropolitian,10,Stormy,9.32,20,20,10
25,4.8,Jam,0,Buffet,motorcycle,1,No,Urban,36,Windy,20.18,21,21,10
20,4.9,Jam,1,Buffet,motorcycle,1,No,Metropolitian,20,Windy,13.97,21,21,15
25,4.9,High,0,Meal,motorcycle,1,No,Urban,21,Fog,6.21,14,14,10
37,4.6,Jam,1,Buffet,scooter,1,No,Metropolitian,22,Sunny,9.32,19,19,5
23,4.6,Low,0,Meal,motorcycle,0,No,Urban,16,Sandstorms,13.97,23,23,5
35,5.0,High,0,Snack,motorcycle,1,No,Metropolitian,23,Sunny,1.55,11,11,5
25,4.7,Jam,0,Drinks,motorcycle,0,No,Metropolitian,47,Fog,10.87,21,21,10
24,4.5,Medium,2,Meal,scooter,0,No,Urban,28,Sandstorms,7.76,17,18,15
32,4.9,Jam,1,Snack,scooter,1,No,Metropolitian,26,Windy,9.32,21,21,15
32,4.5,Low,2,Drinks,electric_scooter,1,No,Metropolitian,29,Fog,17.08,23,23,5
24,4.6,Low,1,Drinks,motorcycle,0,No,Metropolitian,16,Windy,12.42,22,22,10
29,4.9,Low,1,Snack,scooter,1,No,Metropolitian,15,Stormy,1.55,9,10,10
20,4.8,Jam,2,Buffet,motorcycle,1,Yes,Metropolitian,42,Cloudy,20.18,21,21,10
33,4.7,Medium,2,Meal,electric_scooter,1,No,Urban,30,Fog,12.42,18,19,15
28,4.8,Jam,0,Meal,motorcycle,1,No,Metropolitian,27,Sandstorms,13.97,21,21,5
38,5.0,Medium,2,Drinks,motorcycle,0,No,Metropolitian,29,Windy,9.32,18,19,10
32,4.9,Jam,2,Drinks,scooter,1,No,Urban,36,Fog,4.66,19,19,15
36,4.4,Low,0,Drinks,motorcycle,0,No,Metropolitian,29,Windy,3.11,9,9,15
25,4.6,Low,0,Drinks,motorcycle,1,No,Metropolitian,16,Sunny,3.11,8,8,10
23,4.7,Low,1,Buffet,scooter,0,No,Metropolitian,23,Cloudy,13.97,22,23,10
30,4.5,Medium,2,Drinks,scooter,1,No,Urban,28,Windy,12.42,18,18,10
37,4.7,Jam,0,Snack,motorcycle,1,No,Urban,25,Sunny,10.87,21,21,15
24,4.7,Jam,2,Drinks,motorcycle,1,No,Metropolitian,23,Sandstorms,7.76,21,21,15
32,4.6,Jam,1,Meal,motorcycle,0,No,Metropolitian,26,Stormy,17.08,20,20,10
36,4.6,Jam,2,Snack,electric_scooter,1,No,Urban,25,Cloudy,4.66,20,20,15
28,5.0,Jam,2,Snack,electric_scooter,1,No,Metropolitian,27,Fog,7.76,19,19,5
24,5.0,Low,2,Snack,scooter,1,No,Metropolitian,26,Sunny,10.87,23,23,10
29,4.7,Jam,2,Meal,scooter,0,No,Metropolitian,14,Windy,9.32,21,21,10
30,4.7,Jam,0,Drinks,motorcycle,2,No,Urban,40,Sandstorms,4.66,20,20,15
34,3.9,Jam,1,Meal,scooter,0,No,Metropolitian,34,Sunny,10.87,21,21,15
29,4.6,High,0,Buffet,motorcycle,1,No,Urban,38,Sandstorms,1.55,11,11,10
21,4.8,Low,1,Drinks,scooter,1,No,Urban,11,Sandstorms,12.42,22,22,10
30,4.5,Jam,0,Meal,motorcycle,1,No,Metropolitian,26,Fog,9.32,19,20,10
20,4.5,Medium,0,Buffet,motorcycle,1,No,Metropolitian,26,Sandstorms,6.21,15,15,10
23,4.9,Jam,0,Meal,motorcycle,1,No,Metropolitian,38,Cloudy,10.87,20,20,15
33,4.2,Jam,2,Buffet,scooter,0,No,Metropolitian,37,Fog,10.87,20,20,10
37,4.9,Low,2,Snack,scooter,0,No,Urban,14,Sunny,7.76,0,0,15
27,4.7,Jam,2,Drinks,motorcycle,1,No,Metropolitian,20,Windy,7.76,20,20,15
30,4.7,Low,2,Buffet,motorcycle,0,No,Urban,19,Cloudy,4.66,23,23,15
38,4.9,Medium,0,Meal,motorcycle,0,No,Metropolitian,28,Sunny,17.08,17,17,10
21,4.9,Medium,1,Snack,scooter,0,No,Metropolitian,25,Stormy,9.31,17,17,5
33,4.4,High,1,Meal,motorcycle,1,No,Metropolitian,36,Fog,6.21,13,13,15
21,4.0,Medium,0,Meal,motorcycle,0,No,Urban,38,Stormy,12.42,17,17,5
31,4.7,Low,2,Meal,scooter,0,No,Metropolitian,23,Sunny,10.87,22,22,10
32,4.7,Jam,0,Meal,motorcycle,3,No,Metropolitian,46,Cloudy,17.07,19,19,15
36,4.6,Medium,1,Buffet,motorcycle,1,No,Metropolitian,28,Stormy,9.32,17,17,10
34,4.9,High,1,Buffet,scooter,0,No,Metropolitian,30,Sandstorms,3.11,12,12,5
29,4.7,Jam,2,Buffet,scooter,1,No,Metropolitian,25,Stormy,9.32,20,21,10
32,4.9,Jam,1,Buffet,motorcycle,1,No,Urban,26,Sandstorms,9.32,21,21,15
20,4.8,Medium,1,Meal,motorcycle,0,No,Urban,15,Fog,7.76,19,19,10
28,4.6,Jam,2,Drinks,electric_scooter,1,No,Metropolitian,29,Fog,7.76,20,21,15
38,5.0,Low,1,Meal,scooter,1,No,Metropolitian,26,Stormy,7.76,23,23,10
26,4.6,Jam,2,Buffet,motorcycle,1,No,Metropolitian,23,Stormy,17.08,20,20,10
20,4.7,Jam,0,Buffet,motorcycle,1,No,Metropolitian,38,Sandstorms,10.87,19,19,5
39,4.7,Medium,0,Drinks,motorcycle,1,No,Metropolitian,28,Cloudy,4.66,18,18,5
31,4.5,Jam,2,Snack,scooter,1,No,Metropolitian,28,Stormy,10.87,20,20,15
34,4.9,Low,2,Drinks,electric_scooter,1,No,Metropolitian,18,Fog,4.66,22,22,10
34,4.7,Jam,2,Snack,motorcycle,1,No,Metropolitian,28,Windy,7.76,20,21,15
27,4.8,Jam,2,Drinks,scooter,0,No,Metropolitian,15,Sunny,9.31,19,19,15
39,4.9,Low,2,Snack,scooter,1,No,Urban,13,Sunny,3.11,9,9,10
34,4.5,Medium,0,Meal,motorcycle,1,No,Metropolitian,24,Sunny,4.66,18,18,10
33,4.7,Jam,2,Buffet,scooter,1,No,Metropolitian,17,Sunny,12.42,20,20,15
36,4.8,Low,0,Snack,motorcycle,1,No,Metropolitian,24,Stormy,20.18,22,22,15
35,5.0,Jam,1,Buffet,scooter,1,No,Metropolitian,28,Stormy,13.97,19,19,15
33,4.9,Medium,2,Meal,scooter,0,No,Metropolitian,18,Cloudy,6.21,16,16,10
31,5.0,Jam,0,Meal,motorcycle,3,No,Metropolitian,46,Stormy,7.76,20,21,15
39,4.1,Low,0,Buffet,motorcycle,1,No,Metropolitian,32,Sandstorms,7.76,22,22,15
28,4.9,Low,1,Buffet,scooter,1,No,Metropolitian,27,Fog,20.18,22,22,15
30,4.6,Jam,1,Buffet,scooter,0,No,Metropolitian,28,Stormy,7.76,21,22,10
22,4.5,Low,2,Meal,scooter,1,No,Urban,15,Windy,4.66,22,22,5
26,4.2,Jam,1,Buffet,motorcycle,1,No,Urban,38,Cloudy,10.87,22,22,15
25,4.9,Jam,2,Drinks,electric_scooter,1,No,Metropolitian,28,Sandstorms,10.87,21,21,5
24,4.8,Jam,1,Snack,scooter,1,No,Metropolitian,24,Cloudy,9.32,21,21,10
24,5.0,Low,1,Buffet,motorcycle,1,No,Metropolitian,24,Fog,13.97,22,23,10
27,4.8,High,1,Meal,scooter,1,No,Metropolitian,24,Sandstorms,1.55,11,11,10
22,4.8,Jam,1,Snack,scooter,1,No,Metropolitian,19,Sandstorms,9.32,19,19,10
24,4.9,Low,1,Drinks,scooter,1,No,Metropolitian,17,Fog,7.76,22,22,5
30,4.1,High,2,Meal,motorcycle,1,No,Metropolitian,33,Stormy,1.55,11,11,15
35,4.1,Low,0,Buffet,motorcycle,1,No,Metropolitian,21,Windy,3.11,9,9,5
30,4.0,Low,0,Meal,motorcycle,1,No,Metropolitian,31,Stormy,3.11,8,9,15
36,4.2,Medium,0,Meal,motorcycle,1,No,Metropolitian,49,Stormy,20.18,18,18,10
30,5.0,Jam,1,Snack,motorcycle,1,No,Metropolitian,36,Cloudy,10.87,20,20,10
20,4.9,Jam,1,Buffet,motorcycle,1,No,Metropolitian,11,Sunny,17.07,20,20,15
22,4.8,Medium,1,Drinks,scooter,1,No,Metropolitian,17,Fog,6.21,15,15,15
21,5.0,Jam,2,Buffet,electric_scooter,0,No,Metropolitian,25,Windy,20.18,20,21,15
22,4.8,Medium,1,Snack,motorcycle,1,No,Metropolitian,26,Windy,7.76,17,17,15
31,5.0,Jam,1,Snack,scooter,1,No,Metropolitian,26,Sandstorms,17.08,19,19,5
36,4.3,Jam,2,Drinks,scooter,1,No,Metropolitian,33,Stormy,13.97,21,21,15
23,4.6,Jam,0,Buffet,motorcycle,1,No,Metropolitian,32,Windy,13.97,21,21,10
21,5.0,Low,0,Drinks,motorcycle,1,No,Urban,22,Sunny,20.18,23,23,5
26,4.7,Medium,2,Snack,scooter,0,No,Metropolitian,18,Sunny,4.66,18,18,5
25,4.4,High,0,Drinks,motorcycle,1,No,Metropolitian,39,Stormy,3.11,11,11,5
21,4.8,Medium,1,Meal,motorcycle,0,No,Urban,12,Sunny,6.21,16,16,5
26,4.5,Jam,1,Meal,motorcycle,1,No,Urban,15,Windy,17.08,21,21,15
37,4.1,High,0,Drinks,motorcycle,2,No,Metropolitian,43,Stormy,6.21,13,13,10
35,4.4,Jam,1,Drinks,motorcycle,1,No,Metropolitian,36,Windy,12.42,21,21,5
20,4.6,Medium,1,Drinks,scooter,0,No,Metropolitian,20,Stormy,4.66,17,17,15
29,4.7,Low,2,Drinks,electric_scooter,1,No,Metropolitian,19,Windy,3.11,10,10,15
34,3.7,Jam,1,Meal,motorcycle,1,No,Metropolitian,35,Windy,13.97,20,21,10
25,4.5,Low,0,Meal,motorcycle,1,No,Urban,27,Stormy,7.76,23,23,15
30,4.6,Medium,2,Buffet,motorcycle,1,No,Urban,18,Sunny,12.42,18,19,15
33,5.0,Jam,2,Snack,electric_scooter,1,No,Urban,30,Windy,7.76,19,19,15
21,5.0,Low,1,Snack,motorcycle,0,No,Metropolitian,16,Sandstorms,1.55,8,8,15
22,4.6,Jam,1,Snack,scooter,0,No,Metropolitian,38,Cloudy,20.18,19,20,15
24,5.0,Medium,2,Buffet,scooter,1,No,Metropolitian,15,Sunny,13.97,17,17,5
34,4.2,Medium,2,Buffet,scooter,1,No,Urban,32,Windy,13.97,17,17,5
21,4.6,Jam,1,Drinks,scooter,0,No,Metropolitian,23,Stormy,20.18,20,20,5
24,4.3,Medium,1,Meal,motorcycle,0,No,Metropolitian,39,Fog,20.18,17,17,15
38,4.7,Medium,2,Meal,motorcycle,1,No,Urban,17,Fog,7.76,18,19,10
23,4.5,High,0,Drinks,motorcycle,1,No,Metropolitian,25,Cloudy,1.55,11,11,15
38,4.5,Low,1,Drinks,scooter,1,No,Urban,16,Fog,9.32,23,23,10
32,5.0,High,0,Snack,motorcycle,1,No,Metropolitian,32,Fog,3.11,11,11,10
26,4.4,Low,0,Snack,motorcycle,1,No,Metropolitian,18,Sandstorms,1.55,10,10,10
27,4.2,Low,0,Snack,motorcycle,0,No,Urban,20,Sandstorms,1.55,10,11,10
24,4.5,Low,0,Drinks,motorcycle,1,No,Urban,22,Sandstorms,20.18,23,23,5
34,4.6,Low,1,Meal,motorcycle,1,No,Metropolitian,25,Windy,1.55,8,8,10
22,5.0,Low,0,Meal,motorcycle,1,No,Metropolitian,18,Fog,1.55,8,9,15
33,4.5,Jam,1,Meal,scooter,1,No,Metropolitian,29,Sandstorms,12.42,19,19,10
22,4.9,Low,2,Snack,scooter,0,No,Metropolitian,15,Fog,9.31,23,0,-1430
22,5.0,Low,0,Drinks,motorcycle,1,No,Metropolitian,26,Sunny,12.42,23,23,15
36,4.9,Jam,0,Snack,motorcycle,1,No,Metropolitian,36,Stormy,12.42,21,21,15
36,5.0,Low,1,Drinks,motorcycle,1,No,Metropolitian,20,Windy,1.55,8,9,15
39,4.2,Jam,1,Meal,motorcycle,1,No,Metropolitian,31,Cloudy,4.66,19,19,10
24,4.0,Low,0,Drinks,motorcycle,1,No,Metropolitian,18,Stormy,1.55,10,10,10
32,4.8,Low,0,Meal,motorcycle,1,No,Urban,42,Fog,13.97,22,22,5
23,4.5,Jam,1,Meal,scooter,1,No,Metropolitian,26,Cloudy,9.31,19,19,10
34,3.6,Medium,1,Snack,scooter,0,No,Urban,38,Stormy,10.87,18,18,10
34,4.3,Jam,2,Drinks,electric_scooter,2,No,Metropolitian,40,Cloudy,13.97,20,20,5
30,4.5,Jam,2,Snack,electric_scooter,1,No,Metropolitian,32,Windy,13.97,19,19,5
31,5.0,Low,2,Snack,scooter,0,No,Urban,11,Sunny,3.11,9,10,15
28,4.9,Low,2,Meal,scooter,0,No,Metropolitian,17,Windy,4.66,23,23,5
39,4.5,Medium,2,Meal,electric_scooter,1,No,Metropolitian,23,Windy,13.97,17,17,15
38,4.7,Low,0,Drinks,motorcycle,1,No,Metropolitian,20,Windy,12.42,23,0,-1425
32,4.0,Low,0,Meal,motorcycle,0,No,Metropolitian,21,Sandstorms,1.55,8,8,15
35,4.9,Low,2,Buffet,scooter,1,No,Urban,15,Windy,13.97,22,23,10
36,4.8,Medium,2,Drinks,motorcycle,0,No,Metropolitian,27,Sandstorms,6.21,16,16,5
24,4.9,Jam,2,Drinks,electric_scooter,0,No,Metropolitian,26,Windy,12.42,21,21,15
29,4.8,Low,0,Drinks,motorcycle,1,No,Urban,24,Fog,20.18,23,23,15
